date,BTC-EUR,BTC-USD,ETH-EUR,BTC-ETH,ETH-BTC,LTC-BTC
2018-03-12,7409.43994140625,9142.150390625,566.030029296875,10.180000305175781,0.076339997351169,0.019489999860525003
2018-03-13,7402.43994140625,9160.1201171875,557.7899780273438,13.600000381469727,0.075350001454353,0.019160000607371
2018-03-14,6632.47021484375,8217.7001953125,495.8800048828125,10.180000305175781,0.07452999800443601,0.019559999927878
2018-03-15,6739.0498046875,8268.41015625,497.3599853515625,13.25,0.07382000237703301,0.019880000501871
2018-03-16,6742.7998046875,8283.23046875,488.5400085449219,13.75,0.072370000183582,0.019910000264644002
2018-03-17,6404.2900390625,7883.4501953125,446.94000244140625,14.050000190734863,0.069930002093315,0.019360000267624
2018-03-18,6681.9599609375,8215.400390625,438.6099853515625,14.40999984741211,0.06559000164270401,0.018750000745058
2018-03-19,6972.22998046875,8623.1396484375,449.9100036621094,16.5,0.064649999141693,0.018759999424219003
2018-03-20,7290.64013671875,8920.7099609375,457.1499938964844,15.460000038146973,0.062550000846385,0.018939999863505003
2018-03-21,7223.14990234375,8911.349609375,453.489990234375,15.510000228881836,0.062950000166893,0.018939999863505003
2018-03-22,7080.4599609375,8724.98046875,438.510009765625,16.25,0.061930000782012,0.018789999186992
2018-03-23,7226.89013671875,8934.7998046875,440.5799865722656,18.25,0.061020001769065,0.018969999626278003
2018-03-24,6924.169921875,8548.0595703125,421.25,13.220000267028809,0.06094999983906701,0.018589999526739003
2018-03-25,6866.7001953125,8472.83984375,424.30999755859375,15.9399995803833,0.061840001493692,0.018920000642538
2018-03-26,6550.56005859375,8152.2001953125,390.8399963378906,16.729999542236328,0.059739999473094,0.018190000206232
2018-03-27,6303.3701171875,7808.47998046875,362.2699890136719,16.920000076293945,0.057599999010562,0.017370000481605002
2018-03-28,6451.72021484375,7959.77978515625,362.05999755859375,18.25,0.056150000542402004,0.016540000215172
2018-03-29,5746.7900390625,7106.6201171875,311.0400085449219,17.649999618530273,0.053950000554323,0.016030000522732003
2018-03-30,5540.97998046875,6853.759765625,318.5199890136719,17.34000015258789,0.05737999826669601,0.017289999872446
2018-03-31,5623.97998046875,6943.77001953125,318.94000244140625,16.760000228881836,0.056850001215934004,0.016759999096393002
2018-04-01,5528.669921875,6835.83984375,307.19000244140625,17.329999923706055,0.055500000715255,0.016860000789165
2018-04-02,5741.43017578125,7074.60009765625,312.5299987792969,18.0,0.054529998451471,0.016880000010132002
2018-04-03,6053.669921875,7434.2998046875,339.04998779296875,17.610000610351562,0.056019999086856,0.018100000917911002
2018-04-04,5530.7998046875,6815.5,307.7900085449219,17.299999237060547,0.055659998208284,0.017379999160766
2018-04-05,5524.89013671875,6790.4501953125,310.92999267578125,17.360000610351562,0.056299999356269004,0.017519999295473
2018-04-06,5392.5498046875,6634.85986328125,301.2200012207031,17.40999984741211,0.055900000035762,0.017079999670386002
2018-04-07,5610.66015625,6917.2001953125,313.3900146484375,18.59000015258789,0.05579999834299,0.016790000721812002
2018-04-08,5724.27001953125,7049.919921875,325.9200134277344,17.5,0.057020001113414,0.016750000417232
2018-04-09,5506.39990234375,6789.52978515625,323.7699890136719,18.0,0.058869998902082006,0.016950000077486
2018-04-10,5534.759765625,6871.06982421875,336.3399963378906,16.709999084472656,0.06066999956965401,0.016699999570846003
2018-04-11,5608.91015625,6977.1298828125,347.4599914550781,15.949999809265137,0.061840001493692,0.017039999365806
2018-04-12,6421.4599609375,7927.72998046875,400.7099914550781,16.260000228881836,0.06241000071167901,0.016370000317692
2018-04-13,6385.60009765625,7899.10986328125,400.75,15.399999618530273,0.06259000301361001,0.015920000150799002
2018-04-14,6489.919921875,8022.509765625,408.3800048828125,15.699999809265137,0.062809996306896,0.015799999237060002
2018-04-15,6777.35986328125,8376.73046875,432.70001220703125,15.819999694824219,0.063830003142356,0.015860000625252002
2018-04-16,6498.9501953125,8079.77001953125,412.6499938964844,16.100000381469727,0.063469998538494,0.015960000455379
2018-04-17,6389.52001953125,7921.6298828125,406.44000244140625,16.0,0.063670001924037,0.016799999400973
2018-04-18,6602.169921875,8189.9599609375,423.9200134277344,15.149999618530273,0.064340002834796,0.017179999500513
2018-04-19,6714.2998046875,8301.8203125,459.7900085449219,14.270000457763672,0.06864000111818301,0.017710000276565
2018-04-20,7212.580078125,8877.080078125,503.4100036621094,13.819999694824219,0.069619998335838,0.017559999600052
2018-04-21,7255.5400390625,8935.7197265625,492.8900146484375,15.0,0.067869998514652,0.016650000587105
2018-04-22,7171.25,8823.3603515625,505.8800048828125,13.569999694824219,0.070730000734329,0.016680000349879
